iter	Passed	Remaining
1668	38561	76960
1669	38585	76940
1670	38611	76922
1671	38634	76898
1672	38656	76873
1673	38680	76853
1674	38705	76832
1675	38727	76807
1676	38749	76783
1677	38776	76767
1678	38801	76747
1679	38825	76726
1680	38850	76707
1681	38874	76686
1682	38897	76662
1683	38919	76638
1684	38944	76617
1685	38968	76595
1686	38991	76573
1687	39016	76553
1688	39041	76535
1689	39064	76511
1690	39086	76486
1691	39110	76463
1692	39133	76440
1693	39156	76417
1694	39178	76392
1695	39204	76375
1696	39228	76354
1697	39253	76333
1698	39277	76313
1699	39302	76294
1700	39326	76272
1701	39351	76251
1702	39374	76228
1703	39397	76204
1704	39421	76184
1705	39443	76159
1706	39468	76139
1707	39489	76112
1708	39512	76088
1709	39534	76064
1710	39557	76040
1711	39582	76019
1712	39604	75994
1713	39628	75974
1714	39651	75949
1715	39677	75933
1716	39701	75912
1717	39727	75893
1718	39751	75871
1719	39775	75850
1720	39797	75825
1721	39821	75804
1722	39844	75780
1723	39868	75759
1724	39893	75740
1725	39917	75718
1726	39939	75693
1727	39962	75669
1728	39987	75649
1729	40009	75624
1730	40031	75599
1731	40053	75574
1732	40076	75551
1733	40099	75527
1734	40121	75501
1735	40142	75475
1736	40168	75457
1737	40191	75433
1738	40214	75410
1739	40237	75387
1740	40260	75365
1741	40283	75341
1742	40306	75317
1743	40328	75292
1744	40350	75267
1745	40376	75248
1746	40400	75227
1747	40424	75206
1748	40449	75187
1749	40475	75168
1750	40499	75148
1751	40522	75123
1752	40544	75098
1753	40569	75078
1754	40591	75053
1755	40616	75034
1756	40639	75011
1757	40664	74990
1758	40686	74965
1759	40712	74947
1760	40734	74923
1761	40757	74900
1762	40782	74880
1763	40807	74860
1764	40828	74832
1765	40850	74808
1766	40873	74783
1767	40895	74759
1768	40920	74739
1769	40944	74717
1770	40966	74692
1771	40989	74668
1772	41012	74645
1773	41036	74625
1774	41063	74608
1775	41085	74583
1776	41110	74562
1777	41133	74539
1778	41155	74515
1779	41180	74494
1780	41204	74473
1781	41227	74449
1782	41250	74426
1783	41275	74406
1784	41297	74382
1785	41321	74360
1786	41346	74340
1787	41371	74320
1788	41392	74293
1789	41416	74272
1790	41441	74251
1791	41461	74223
1792	41484	74199
1793	41506	74175
1794	41531	74154
1795	41554	74131
1796	41578	74110
1797	41603	74090
1798	41626	74066
1799	41650	74045
1800	41675	74026
1801	41700	74005
1802	41725	73985
1803	41750	73966
1804	41773	73941
1805	41796	73918
1806	41820	73897
1807	41845	73877
1808	41869	73855
1809	41893	73835
1810	41916	73811
1811	41940	73789
1812	41966	73770
1813	41990	73750
1814	42013	73725
1815	42037	73704
1816	42059	73679
1817	42084	73658
1818	42106	73634
1819	42131	73613
1820	42153	73589
1821	42178	73569
1822	42203	73548
1823	42227	73528
1824	42250	73504
1825	42273	73480
1826	42298	73460
1827	42321	73437
1828	42343	73412
1829	42369	73394
1830	42393	73372
1831	42417	73351
1832	42441	73329
1833	42464	73306
1834	42487	73281
1835	42510	73259
1836	42533	73234
1837	42558	73215
1838	42583	73195
1839	42606	73171
1840	42629	73148
1841	42654	73129
1842	42678	73107
1843	42701	73082
1844	42725	73061
1845	42749	73039
1846	42773	73017
1847	42797	72997
1848	42821	72975
1849	42846	72954
1850	42870	72933
1851	42894	72912
1852	42916	72886
1853	42941	72865
1854	42968	72848
1855	42992	72827
1856	43016	72806
1857	43039	72782
1858	43063	72761
1859	43089	72741
1860	43111	72717
1861	43135	72695
1862	43158	72671
1863	43182	72650
1864	43207	72630
1865	43231	72609
1866	43256	72588
1867	43282	72570
1868	43307	72550
1869	43332	72529
1870	43356	72507
1871	43381	72487
1872	43405	72466
1873	43430	72446
1874	43454	72423
1875	43478	72402
1876	43501	72379
1877	43528	72361
1878	43552	72340
1879	43576	72319
1880	43599	72294
1881	43621	72270
1882	43644	72246
1883	43666	72221
1884	43691	72201
1885	43716	72180
1886	43738	72155
1887	43761	72132
1888	43786	72111
1889	43809	72088
1890	43832	72064
1891	43856	72044
1892	43879	72019
1893	43902	71996
1894	43924	71971
1895	43947	71947
1896	43971	71925
1897	43993	71901
1898	44020	71883
1899	44042	71858
1900	44066	71837
1901	44091	71817
1902	44116	71796
1903	44140	71774
1904	44164	71753
1905	44187	71728
1906	44211	71708
1907	44238	71690
1908	44259	71664
1909	44282	71640
1910	44304	71615
1911	44329	71594
1912	44352	71572
1913	44376	71548
1914	44401	71529
1915	44426	71509
1916	44451	71488
1917	44473	71464
1918	44496	71440
1919	44521	71420
1920	44544	71396
1921	44571	71378
1922	44595	71358
1923	44618	71333
1924	44643	71313
1925	44667	71291
1926	44692	71271
1927	44716	71249
1928	44741	71229
1929	44765	71207
1930	44787	71182
1931	44810	71158
1932	44833	71135
1933	44858	71114
1934	44880	71089
1935	44903	71065
1936	44929	71046
1937	44954	71026
1938	44979	71006
1939	45001	70982
1940	45024	70957
1941	45046	70933
1942	45068	70908
1943	45091	70884
1944	45115	70862
1945	45139	70841
1946	45163	70818
1947	45184	70792
1948	45209	70772
1949	45234	70752
1950	45259	70731
1951	45278	70701
1952	45303	70681
1953	45326	70657
1954	45352	70638
1955	45377	70617
1956	45400	70594
1957	45423	70570
1958	45450	70554
1959	45475	70533
1960	45497	70509
1961	45524	70491
1962	45547	70467
1963	45572	70446
1964	45595	70423
1965	45618	70400
1966	45642	70378
1967	45665	70355
1968	45690	70333
1969	45716	70315
1970	45740	70293
1971	45765	70272
1972	45786	70246
1973	45810	70224
1974	45832	70199
1975	45857	70179
1976	45881	70157
1977	45906	70135
1978	45928	70111
1979	45951	70087
1980	45975	70066
1981	46000	70045
1982	46024	70023
1983	46049	70001
1984	46071	69977
1985	46096	69956
1986	46121	69937
1987	46147	69917
1988	46168	69890
1989	46191	69867
1990	46213	69842
1991	46238	69822
1992	46260	69797
1993	46285	69776
1994	46310	69755
1995	46332	69730
1996	46354	69706
1997	46379	69684
1998	46403	69663
1999	46427	69641
2000	46450	69617
2001	46476	69598
2002	46500	69576
2003	46524	69555
2004	46546	69530
2005	46571	69508
2006	46594	69486
2007	46617	69461
2008	46643	69442
2009	46667	69421
2010	46689	69396
2011	46716	69378
2012	46739	69354
2013	46761	69329
2014	46784	69305
2015	46806	69280
2016	46830	69259
2017	46857	69241
2018	46879	69216
2019	46904	69195
2020	46926	69170
2021	46950	69149
2022	46975	69128
2023	47000	69107
2024	47022	69082
2025	47047	69061
2026	47069	69036
2027	47091	69011
2028	47115	68989
2029	47139	68968
2030	47163	68946
2031	47186	68921
2032	47209	68899
2033	47233	68875
2034	47255	68850
2035	47279	68829
2036	47303	68807
2037	47325	68782
2038	47349	68759
2039	47374	68738
2040	47396	68714
2041	47420	68693
2042	47446	68672
2043	47470	68650
2044	47494	68628
2045	47516	68604
2046	47536	68576
2047	47560	68554
2048	47584	68532
2049	47609	68510
2050	47631	68486
2051	47655	68464
2052	47680	68443
2053	47702	68418
2054	47727	68397
2055	47749	68373
2056	47772	68348
2057	47797	68328
2058	47823	68309
2059	47846	68285
2060	47869	68261
2061	47891	68236
2062	47915	68215
2063	47939	68193
2064	47963	68170
2065	47985	68145
2066	48007	68121
2067	48030	68097
2068	48052	68073
2069	48078	68052
2070	48103	68031
2071	48125	68006
2072	48148	67983
2073	48171	67959
2074	48193	67935
2075	48216	67911
2076	48241	67891
2077	48266	67871
2078	48289	67846
2079	48313	67825
2080	48338	67803
2081	48360	67778
2082	48382	67754
2083	48406	67732
2084	48429	67708
2085	48455	67688
2086	48477	67663
2087	48498	67637
2088	48522	67615
2089	48546	67593
2090	48570	67571
2091	48595	67550
2092	48619	67527
2093	48641	67503
2094	48664	67479
2095	48686	67454
2096	48710	67432
2097	48733	67408
2098	48756	67385
2099	48780	67363
2100	48802	67338
2101	48825	67315
2102	48847	67290
2103	48869	67265
2104	48895	67245
2105	48918	67221
2106	48942	67200
2107	48965	67175
2108	48989	67155
2109	49015	67135
2110	49039	67112
2111	49063	67090
2112	49089	67070
2113	49111	67046
2114	49134	67022
2115	49159	67002
2116	49184	66980
2117	49206	66956
2118	49231	66934
2119	49252	66909
2120	49276	66886
2121	49299	66863
2122	49324	66842
2123	49346	66817
2124	49369	66794
2125	49392	66770
2126	49417	66750
2127	49442	66728
2128	49466	66706
2129	49489	66682
2130	49512	66660
2131	49537	66638
2132	49564	66619
2133	49587	66596
2134	49610	66573
2135	49634	66551
2136	49659	66530
2137	49684	66508
2138	49708	66487
2139	49731	66463
2140	49756	66442
2141	49780	66420
2142	49803	66396
2143	49829	66377
2144	49852	66353
2145	49876	66332
2146	49901	66310
2147	49924	66286
2148	49947	66263
2149	49969	66239
2150	49992	66214
2151	50016	66193
2152	50039	66169
2153	50062	66145
2154	50085	66121
2155	50108	66097
2156	50130	66073
2157	50152	66049
2158	50177	66027
2159	50200	66004
2160	50223	65980
2161	50247	65958
2162	50271	65935
2163	50293	65911
2164	50316	65887
2165	50338	65863
2166	50360	65838
2167	50385	65816
2168	50410	65796
2169	50434	65773
2170	50460	65753
2171	50482	65729
2172	50507	65708
2173	50531	65685
2174	50553	65661
2175	50579	65641
2176	50601	65617
2177	50626	65595
2178	50648	65571
2179	50670	65546
2180	50692	65521
2181	50714	65496
2182	50741	65477
2183	50765	65455
2184	50787	65430
2185	50809	65406
2186	50832	65382
2187	50857	65361
2188	50881	65338
2189	50904	65315
2190	50926	65291
2191	50949	65267
2192	50974	65246
2193	50997	65222
2194	51019	65197
2195	51043	65176
2196	51067	65153
2197	51091	65131
2198	51114	65107
2199	51136	65083
2200	51159	65058
2201	51181	65034
2202	51205	65012
2203	51229	64990
2204	51253	64967
2205	51276	64943
2206	51300	64921
2207	51323	64897
2208	51350	64879
2209	51374	64857
2210	51396	64832
2211	51419	64808
2212	51444	64788
2213	51469	64767
2214	51494	64746
2215	51518	64724
2216	51542	64700
2217	51564	64676
2218	51588	64654
2219	51613	64633
2220	51635	64608
2221	51660	64586
2222	51681	64561
2223	51706	64539
2224	51730	64517
2225	51752	64492
2226	51775	64469
2227	51797	64445
2228	51820	64421
2229	51843	64397
2230	51862	64369
2231	51889	64350
2232	51913	64328
2233	51937	64306
2234	51962	64284
2235	51986	64261
2236	52010	64240
2237	52033	64215
2238	52055	64191
2239	52079	64168
2240	52102	64145
2241	52125	64122
2242	52151	64102
2243	52175	64080
2244	52199	64057
2245	52222	64033
2246	52244	64009
2247	52268	63987
2248	52291	63963
2249	52314	63939
2250	52336	63915
2251	52360	63892
2252	52382	63868
2253	52405	63844
2254	52428	63820
2255	52452	63798
2256	52478	63778
2257	52502	63756
2258	52525	63732
2259	52547	63708
2260	52572	63686
2261	52595	63663
2262	52620	63641
2263	52644	63620
2264	52668	63597
2265	52690	63573
2266	52715	63551
2267	52737	63527
2268	52761	63504
2269	52787	63484
2270	52811	63462
2271	52833	63437
2272	52857	63414
2273	52879	63390
2274	52899	63363
2275	52924	63341
2276	52948	63319
2277	52970	63294
2278	52996	63275
2279	53019	63250
2280	53042	63227
2281	53064	63203
2282	53087	63179
2283	53111	63157
2284	53136	63135
2285	53160	63113
2286	53185	63092
2287	53209	63070
2288	53231	63045
2289	53255	63022
2290	53278	62999
2291	53302	62977
2292	53323	62951
2293	53345	62926
2294	53367	62901
2295	53392	62879
2296	53417	62859
2297	53440	62835
2298	53464	62813
2299	53488	62791
2300	53513	62769
2301	53537	62747
2302	53558	62721
2303	53581	62698
2304	53604	62673
2305	53627	62650
2306	53651	62628
2307	53677	62607
2308	53699	62583
2309	53725	62563
2310	53751	62543
2311	53774	62520
2312	53797	62496
2313	53823	62476
2314	53847	62453
2315	53869	62429
2316	53895	62408
2317	53918	62384
2318	53942	62362
2319	53966	62340
2320	53991	62318
2321	54013	62295
2322	54038	62273
2323	54062	62251
2324	54087	62230
2325	54112	62208
2326	54134	62183
2327	54159	62162
2328	54183	62139
2329	54206	62116
2330	54231	62095
2331	54254	62071
2332	54280	62050
2333	54305	62029
2334	54330	62008
2335	54354	61986
2336	54380	61965
2337	54402	61941
2338	54425	61918
2339	54447	61892
2340	54472	61871
2341	54496	61849
2342	54518	61825
2343	54545	61806
2344	54569	61783
2345	54591	61758
2346	54615	61736
2347	54640	61714
2348	54662	61690
2349	54686	61668
2350	54708	61643
2351	54732	61621
2352	54756	61598
2353	54780	61575
2354	54802	61550
2355	54823	61525
2356	54845	61500
2357	54869	61478
2358	54893	61455
2359	54919	61435
2360	54940	61409
2361	54962	61384
2362	54984	61360
2363	55007	61336
2364	55027	61310
2365	55049	61284
2366	55071	61259
2367	55093	61235
2368	55116	61212
2369	55141	61190
2370	55165	61167
2371	55188	61144
2372	55212	61121
2373	55235	61098
2374	55255	61072
2375	55277	61047
2376	55301	61024
2377	55324	61001
2378	55345	60975
2379	55369	60952
2380	55390	60927
2381	55414	60905
2382	55436	60879
2383	55459	60856
2384	55483	60834
2385	55510	60815
2386	55534	60792
2387	55558	60770
2388	55583	60748
2389	55608	60727
2390	55631	60703
2391	55654	60680
2392	55679	60658
2393	55704	60636
2394	55728	60615
2395	55750	60589
2396	55775	60568
2397	55797	60544
2398	55821	60521
2399	55844	60498
2400	55868	60475
2401	55891	60452
2402	55912	60426
2403	55936	60404
2404	55959	60380
2405	55982	60356
2406	56005	60333
2407	56029	60311
2408	56053	60287
2409	56076	60265
2410	56099	60240
2411	56122	60217
2412	56146	60195
2413	56169	60172
2414	56192	60148
2415	56214	60123
2416	56237	60100
2417	56262	60078
2418	56283	60052
2419	56305	60027
2420	56327	60003
2421	56349	59979
2422	56374	59957
2423	56399	59936
2424	56425	59915
2425	56447	59891
2426	56471	59868
2427	56494	59845
2428	56518	59822
2429	56542	59800
2430	56565	59776
2431	56586	59750
2432	56610	59728
2433	56634	59705
2434	56655	59680
2435	56677	59655
2436	56699	59630
2437	56720	59605
2438	56744	59583
2439	56768	59560
2440	56790	59535
2441	56814	59513
2442	56836	59488
2443	56857	59463
2444	56881	59440
2445	56903	59416
2446	56927	59393
2447	56951	59370
2448	56973	59346
2449	56996	59322
2450	57017	59297
2451	57040	59273
2452	57062	59249
2453	57086	59226
2454	57108	59201
2455	57132	59179
2456	57156	59157
2457	57179	59133
2458	57203	59110
2459	57226	59087
2460	57250	59065
2461	57275	59043
2462	57299	59020
2463	57323	58998
2464	57346	58974
2465	57367	58949
2466	57390	58925
2467	57414	58902
2468	57438	58880
2469	57461	58857
2470	57484	58833
2471	57506	58809
2472	57531	58787
2473	57555	58765
2474	57582	58745
2475	57604	58720
2476	57628	58698
2477	57653	58676
2478	57675	58652
2479	57698	58629
2480	57723	58607
2481	57746	58583
2482	57768	58559
2483	57792	58536
2484	57814	58512
2485	57836	58488
2486	57859	58464
2487	57883	58442
2488	57908	58419
2489	57932	58397
2490	57956	58375
2491	57980	58352
2492	58002	58328
2493	58024	58304
2494	58049	58281
2495	58073	58259
2496	58097	58236
2497	58121	58214
2498	58144	58191
2499	58169	58169
2500	58191	58145
2501	58214	58121
2502	58238	58098
2503	58261	58075
2504	58283	58050
2505	58307	58027
2506	58330	58004
2507	58354	57982
2508	58379	57960
2509	58405	57939
2510	58428	57916
2511	58451	57893
2512	58474	57869
2513	58497	57846
2514	58519	57821
2515	58540	57795
2516	58562	57770
2517	58585	57747
2518	58606	57722
2519	58630	57699
2520	58651	57674
2521	58672	57649
2522	58694	57624
2523	58716	57599
2524	58738	57575
2525	58759	57550
2526	58783	57526
2527	58805	57503
2528	58829	57479
2529	58853	57457
2530	58876	57433
2531	58897	57409
2532	58920	57385
2533	58945	57363
2534	58966	57338
2535	58989	57315
2536	59011	57290
2537	59032	57265
2538	59054	57239
2539	59077	57216
2540	59100	57193
2541	59123	57169
2542	59148	57148
2543	59170	57123
2544	59191	57098
2545	59215	57075
2546	59236	57050
2547	59258	57026
2548	59282	57002
2549	59305	56980
2550	59330	56958
2551	59351	56933
2552	59373	56908
2553	59394	56883
2554	59416	56858
2555	59437	56833
2556	59461	56810
2557	59482	56785
2558	59505	56761
2559	59527	56736
2560	59552	56715
2561	59577	56693
2562	59600	56670
2563	59621	56645
2564	59646	56623
2565	59668	56599
2566	59692	56576
2567	59715	56553
2568	59740	56531
2569	59764	56508
2570	59785	56483
2571	59806	56458
2572	59830	56435
2573	59851	56410
2574	59875	56387
2575	59896	56362
2576	59918	56337
2577	59940	56313
2578	59963	56290
2579	59987	56267
2580	60008	56242
2581	60030	56217
2582	60051	56192
2583	60075	56169
2584	60099	56146
2585	60122	56123
2586	60147	56101
2587	60168	56076
2588	60191	56053
2589	60215	56030
2590	60237	56006
2591	60261	55983
2592	60286	55961
2593	60309	55938
2594	60333	55916
2595	60357	55893
2596	60380	55870
2597	60403	55846
2598	60427	55823
2599	60448	55798
2600	60472	55775
2601	60496	55753
2602	60518	55728
2603	60540	55704
2604	60562	55680
2605	60584	55656
2606	60608	55633
2607	60629	55608
2608	60653	55585
2609	60675	55561
2610	60697	55536
2611	60719	55512
2612	60741	55487
2613	60763	55463
2614	60786	55440
2615	60808	55415
2616	60830	55391
2617	60854	55369
2618	60876	55344
2619	60898	55319
2620	60920	55295
2621	60942	55271
2622	60964	55246
2623	60989	55224
2624	61012	55202
2625	61036	55179
2626	61060	55156
2627	61082	55131
2628	61105	55108
2629	61129	55086
2630	61151	55062
2631	61173	55037
2632	61195	55013
2633	61219	54990
2634	61241	54966
2635	61262	54940
2636	61286	54918
2637	61309	54895
2638	61331	54870
2639	61355	54848
2640	61377	54823
2641	61402	54801
2642	61424	54777
2643	61446	54753
2644	61471	54732
2645	61493	54707
2646	61515	54682
2647	61538	54659
2648	61562	54637
2649	61586	54614
2650	61610	54591
2651	61632	54567
2652	61654	54543
2653	61677	54519
2654	61701	54497
2655	61725	54474
2656	61749	54452
2657	61773	54429
2658	61795	54404
2659	61819	54382
2660	61843	54359
2661	61867	54337
2662	61890	54314
2663	61916	54293
2664	61939	54270
2665	61964	54247
2666	61982	54220
2667	62004	54196
2668	62027	54172
2669	62049	54147
2670	62073	54125
2671	62095	54101
2672	62117	54076
2673	62141	54053
2674	62165	54031
2675	62187	54007
2676	62211	53985
2677	62234	53961
2678	62257	53937
2679	62279	53913
2680	62302	53890
2681	62325	53866
2682	62348	53843
2683	62372	53820
2684	62393	53795
2685	62416	53771
2686	62439	53748
2687	62461	53724
2688	62485	53701
2689	62509	53679
2690	62531	53655
2691	62553	53630
2692	62576	53606
2693	62597	53582
2694	62619	53557
2695	62641	53533
2696	62663	53509
2697	62688	53487
2698	62711	53464
2699	62735	53441
2700	62757	53417
2701	62782	53395
2702	62806	53373
2703	62830	53350
2704	62856	53328
2705	62877	53304
2706	62899	53280
2707	62924	53258
2708	62946	53233
2709	62968	53209
2710	62992	53186
2711	63013	53162
2712	63035	53137
2713	63062	53117
2714	63085	53094
2715	63109	53071
2716	63134	53049
2717	63157	53026
2718	63184	53006
2719	63206	52982
2720	63229	52958
2721	63254	52936
2722	63278	52914
2723	63301	52890
2724	63323	52866
2725	63348	52844
2726	63370	52820
2727	63396	52799
2728	63419	52775
2729	63443	52753
2730	63467	52730
2731	63489	52706
2732	63511	52682
2733	63533	52658
2734	63556	52634
2735	63578	52610
2736	63602	52587
2737	63626	52564
2738	63648	52540
2739	63673	52519
2740	63698	52497
2741	63723	52475
2742	63746	52452
2743	63768	52428
2744	63794	52406
2745	63816	52382
2746	63841	52360
2747	63863	52336
2748	63889	52315
2749	63911	52291
2750	63933	52267
2751	63957	52244
2752	63981	52221
2753	64005	52199
2754	64028	52175
2755	64053	52153
2756	64076	52130
2757	64100	52107
2758	64125	52086
2759	64149	52063
2760	64172	52039
2761	64194	52015
2762	64218	51993
2763	64242	51970
2764	64264	51946
2765	64289	51924
2766	64311	51900
2767	64333	51876
2768	64355	51851
2769	64379	51828
2770	64401	51805
2771	64424	51781
2772	64448	51758
2773	64472	51735
2774	64496	51713
2775	64518	51689
2776	64540	51665
2777	64563	51641
2778	64586	51617
2779	64608	51593
2780	64633	51571
2781	64655	51547
2782	64677	51523
2783	64701	51501
2784	64725	51478
2785	64751	51456
2786	64774	51434
2787	64796	51409
2788	64819	51386
2789	64840	51360
2790	64865	51339
2791	64887	51315
2792	64912	51292
2793	64936	51270
2794	64961	51248
2795	64986	51226
2796	65008	51202
2797	65030	51178
2798	65055	51156
2799	65080	51134
2800	65102	51110
2801	65124	51086
2802	65149	51064
2803	65174	51042
2804	65197	51018
2805	65221	50996
2806	65244	50972
2807	65266	50948
2808	65290	50926
2809	65312	50902
2810	65335	50878
2811	65359	50855
2812	65383	50833
2813	65407	50810
2814	65429	50786
2815	65453	50763
2816	65476	50739
2817	65500	50717
2818	65524	50695
2819	65549	50672
2820	65571	50649
2821	65595	50626
2822	65618	50602
2823	65640	50578
2824	65664	50555
2825	65686	50531
2826	65708	50507
2827	65730	50483
2828	65752	50459
2829	65777	50436
2830	65801	50414
2831	65823	50390
2832	65848	50368
2833	65870	50344
2834	65892	50319
2835	65914	50295
2836	65938	50272
2837	65960	50248
2838	65985	50227
2839	66008	50203
2840	66030	50179
2841	66052	50155
2842	66074	50131
2843	66096	50106
2844	66120	50084
2845	66143	50060
2846	66169	50039
2847	66192	50016
2848	66217	49994
2849	66239	49970
2850	66261	49946
2851	66286	49923
2852	66310	49901
2853	66333	49877
2854	66355	49853
2855	66380	49831
2856	66405	49810
2857	66430	49788
2858	66456	49766
2859	66478	49742
2860	66502	49719
2861	66526	49697
2862	66549	49673
2863	66574	49651
2864	66596	49627
2865	66620	49605
2866	66642	49581
2867	66666	49558
2868	66688	49534
2869	66714	49512
2870	66737	49489
2871	66762	49467
2872	66784	49443
2873	66808	49420
2874	66834	49399
2875	66856	49375
2876	66880	49352
2877	66905	49330
2878	66924	49304
2879	66946	49279
2880	66968	49256
2881	66991	49232
2882	67013	49208
2883	67037	49185
2884	67059	49161
2885	67081	49137
2886	67107	49116
2887	67133	49095
2888	67158	49073
2889	67180	49048
2890	67202	49024
2891	67227	49002
2892	67251	48980
2893	67276	48957
2894	67298	48933
2895	67322	48911
2896	67346	48888
2897	67370	48866
2898	67395	48843
2899	67419	48820
2900	67443	48797
2901	67466	48774
2902	67490	48751
2903	67515	48730
2904	67539	48707
2905	67564	48685
2906	67587	48661
2907	67609	48637
2908	67631	48613
2909	67653	48589
2910	67678	48567
2911	67700	48543
2912	67723	48519
2913	67745	48495
2914	67766	48470
2915	67791	48448
2916	67812	48424
2917	67834	48400
2918	67858	48377
2919	67881	48353
2920	67903	48329
2921	67927	48307
2922	67950	48283
2923	67974	48260
2924	67996	48237
2925	68018	48212
2926	68043	48190
2927	68065	48166
2928	68089	48143
2929	68111	48119
2930	68133	48095
2931	68156	48072
2932	68181	48049
2933	68203	48025
2934	68227	48003
2935	68251	47980
2936	68275	47958
2937	68301	47936
2938	68323	47912
2939	68346	47888
2940	68368	47864
2941	68390	47840
2942	68412	47816
2943	68437	47794
2944	68459	47770
2945	68485	47749
2946	68509	47726
2947	68531	47702
2948	68555	47679
2949	68579	47656
2950	68603	47633
2951	68624	47609
2952	68648	47586
2953	68670	47562
2954	68693	47539
2955	68715	47515
2956	68739	47492
2957	68764	47470
2958	68788	47447
2959	68812	47424
2960	68834	47401
2961	68859	47378
2962	68881	47354
2963	68906	47332
2964	68928	47308
2965	68952	47285
2966	68974	47261
2967	68998	47238
2968	69022	47216
2969	69046	47193
2970	69069	47169
2971	69091	47145
2972	69115	47123
2973	69140	47101
2974	69163	47077
2975	69187	47054
2976	69212	47032
2977	69236	47010
2978	69259	46986
2979	69281	46962
2980	69305	46939
2981	69329	46917
2982	69352	46893
2983	69377	46871
2984	69399	46847
2985	69422	46823
2986	69446	46801
2987	69472	46780
2988	69495	46756
2989	69518	46733
2990	69543	46711
2991	69569	46689
2992	69596	46669
2993	69623	46648
2994	69645	46624
2995	69667	46600
2996	69693	46578
2997	69716	46555
2998	69739	46531
2999	69758	46505
3000	69781	46482
3001	69803	46458
3002	69825	46434
3003	69851	46412
3004	69873	46388
3005	69896	46364
3006	69921	46343
3007	69946	46320
3008	69968	46296
3009	69994	46275
3010	70017	46251
3011	70042	46229
3012	70066	46207
3013	70091	46184
3014	70113	46161
3015	70137	46138
3016	70161	46115
3017	70185	46092
3018	70208	46069
3019	70232	46046
3020	70255	46022
3021	70277	45998
3022	70299	45974
3023	70320	45950
3024	70345	45927
3025	70367	45903
3026	70392	45881
3027	70415	45858
3028	70439	45835
3029	70462	45812
3030	70485	45789
3031	70510	45766
3032	70533	45743
3033	70557	45720
3034	70582	45698
3035	70604	45674
3036	70626	45650
3037	70651	45627
3038	70673	45604
3039	70697	45581
3040	70721	45558
3041	70744	45534
3042	70765	45510
3043	70789	45487
3044	70811	45463
3045	70835	45440
3046	70859	45418
3047	70882	45394
3048	70905	45370
3049	70925	45346
3050	70948	45322
3051	70970	45298
3052	70992	45274
3053	71017	45252
3054	71039	45227
3055	71062	45204
3056	71087	45182
3057	71110	45158
3058	71132	45135
3059	71155	45111
3060	71181	45090
3061	71204	45066
3062	71228	45043
3063	71250	45020
3064	71273	44996
3065	71297	44973
3066	71319	44949
3067	71341	44925
3068	71363	44901
3069	71388	44879
3070	71413	44857
3071	71437	44834
3072	71458	44809
3073	71483	44787
3074	71506	44763
3075	71530	44741
3076	71554	44718
3077	71578	44696
3078	71601	44672
3079	71624	44648
3080	71646	44625
3081	71668	44601
3082	71691	44577
3083	71713	44553
3084	71743	44534
3085	71766	44510
3086	71791	44488
3087	71815	44466
3088	71839	44443
3089	71864	44421
3090	71890	44399
3091	71912	44375
3092	71936	44352
3093	71959	44329
3094	71982	44305
3095	72006	44283
3096	72032	44261
3097	72054	44237
3098	72077	44213
3099	72100	44190
3100	72122	44166
3101	72145	44143
3102	72171	44121
3103	72195	44098
3104	72220	44076
3105	72242	44052
3106	72264	44028
3107	72289	44006
3108	72313	43983
3109	72338	43961
3110	72361	43938
3111	72384	43914
3112	72408	43891
3113	72433	43869
3114	72459	43847
3115	72484	43825
3116	72508	43802
3117	72531	43779
3118	72553	43755
3119	72578	43733
3120	72601	43709
3121	72626	43687
3122	72650	43664
3123	72674	43641
3124	72697	43618
3125	72720	43594
3126	72742	43571
3127	72767	43548
3128	72792	43526
3129	72816	43504
3130	72841	43481
3131	72863	43457
3132	72886	43433
3133	72909	43410
3134	72933	43387
3135	72957	43365
3136	72980	43341
3137	73005	43319
3138	73027	43295
3139	73050	43272
3140	73073	43248
3141	73096	43224
3142	73122	43203
3143	73144	43179
3144	73168	43156
3145	73191	43133
3146	73214	43109
3147	73237	43086
3148	73259	43062
3149	73281	43038
3150	73306	43015
3151	73328	42992
3152	73350	42968
3153	73374	42945
3154	73397	42922
3155	73419	42898
3156	73442	42874
3157	73467	42852
3158	73491	42829
3159	73514	42806
3160	73539	42783
3161	73561	42759
3162	73585	42737
3163	73609	42714
3164	73633	42691
3165	73658	42668
3166	73681	42645
3167	73706	42623
3168	73731	42600
3169	73754	42577
3170	73777	42554
3171	73800	42530
3172	73823	42507
3173	73846	42484
3174	73869	42460
3175	73893	42437
3176	73919	42415
3177	73943	42392
3178	73967	42370
3179	73990	42346
3180	74012	42322
3181	74036	42300
3182	74061	42277
3183	74083	42253
3184	74105	42229
3185	74128	42206
3186	74150	42182
3187	74174	42159
3188	74199	42136
3189	74221	42113
3190	74245	42090
3191	74267	42066
3192	74291	42043
3193	74315	42020
3194	74340	41998
3195	74362	41974
3196	74386	41951
3197	74409	41927
3198	74433	41905
3199	74455	41881
3200	74479	41858
3201	74502	41834
3202	74526	41812
3203	74552	41790
3204	74572	41765
3205	74597	41742
3206	74621	41719
3207	74643	41696
3208	74666	41672
3209	74689	41649
3210	74711	41625
3211	74736	41602
3212	74761	41580
3213	74784	41557
3214	74809	41534
3215	74834	41512
3216	74857	41489
3217	74881	41466
3218	74907	41444
3219	74929	41420
3220	74953	41397
3221	74975	41373
